Student Name,"Student 
Number",First Name,Last Name,Email,Grade,GPA,Test Date,"SAT
Total","SAT
EBRW","SAT
Math","PSAT 
Total","PSAT
EBRW","PSAT
Math",MAX Total,MAX EBRW,MAX Math,Honors Algebra II,Pre-calculus,AP Calculus AB,Algebra II,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Calculus BC,10532,Biology,NOT USED,NOT USED,NOT USED,Chemistry,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Biology,10434,Honors Algebra II,Pre-calculus,Algebra II,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Calculus AB,10531,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,,,Chemistry,NOT USED,NOT USED,NOT USED,Algebra II,Honors Algebra II,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Chemistry,10431,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Computer Science Principles,10944,AP Comp Sci P,Programming I,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Computer Science A,10438,English 10,Hon. English 10,English 11,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP English Language and Composition,10221,English 11,AP Lang,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Literature and Composition ,10231,Global 9,Global 10,AP US History,AP World,US History,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Economics (Micro and Macro),"10344, 10347",Chemistry,Physics,NOT USED,NOT USED,Honors Algebra II,Algebra II,Pre-calculus,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Physics 1,10432,Physics,AP Physics 1,NOT USED,NOT USED,Pre-calculus,AP Calculus AB,AP Calculus BC,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Physics 2,10333,Physics,AP Physics 1,NOT USED,NOT USED,Pre-calculus,AP Calculus AB,AP Calculus BC,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Physics C (Mechanics and Electricity & Magnetism),"10439, 10440",Global 9,Global 10,AP US History,AP World,US History,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Psychology,10342,Pre-calculus,Algebra II,Honors Algebra II,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Statistics,10621,Global 10,AP World,US History,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP U.S. History,10332,Global 9,Global 10,AP US History,US History,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP World History: Modern,10331,English 9,Hon. English 9,English 10,Hon. English 10,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Seminar,10222,Visual Art I,NOT USED,NOT USED,NOT USED,Visual Art II,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Drawing,10622,Visual Art I,NOT USED,NOT USED,NOT USED,Visual Art II,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP 2-D Design,10620,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Music Theory,10656,AP Seminar,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Research,10516,Spanish III,Spanish IV,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Spanish Language and Culture,10513,Chinese III,Chinese IV,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Chinese Language and Culture,10503,Biology,Chemistry,Physics,AP Physics 1,AP Biology,AP Chemistry,AP Physics 2,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Environmental Science,10435,Global 9,Global 10,AP US History,US History,AP World,NOT USED,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP Human Geography,10335,Visual Art I,NOT USED,NOT USED,NOT USED,Visual Art II,3D Art,NOT USED,NOT USED,ALL Req- Max,Pre Req 1- Max,Pre Req 2- Max,Pre Req Grade Check,AP Potential Score: Total,Grade Level Check,AP 3-D Design,10623,Mail Merge Accepted Courses,Course ID for PS Entry,Eligible for Extra AP 3.75+
Hiroshi Tanaka,2345673,Hiroshi,Tanaka,9b27@kis.ac,9,3,05/07/2022,1332,614,718,743,276,467,"1,332.00",614.00,718.00,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.21968,,,,,,,,3.2196,3.2196,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Computer Science Principles,10944,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,902.99737,,,,,,,,2.9973,2.9973,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Music Theory,10656,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,903.21968,,,,,,,,3.2196,3.2196,0,FALSE,TRUE,TRUE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,"AP Computer Science Principles
AP Music Theory","10944
10656",INELIGIBLE
Hiroshi Tanaka,2345673,Hiroshi,Tanaka,9b27@kis.ac,9,3,03/11/2023,1418,760,658,781,612,169,"1,418.00",760.00,658.00,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,903.21968,,,,,,,,3.2196,3.2196,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Computer Science Principles,10944,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,902.99737,,,,,,,,2.9973,2.9973,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Music Theory,10656,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,903.21968,,,,,,,,3.2196,3.2196,0,FALSE,TRUE,TRUE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,"AP Computer Science Principles
AP Music Theory","10944
10656",INELIGIBLE
Hiroshi Tanaka,2345673,Hiroshi,Tanaka,9b27@kis.ac,9,3,10/01/2022,1458,660,798,745,476,269,"1,458.00",660.00,798.00,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.21968,,,,,,,,3.2196,3.2196,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Computer Science Principles,10944,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,902.99737,,,,,,,,2.9973,2.9973,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Music Theory,10656,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,903.21968,,,,,,,,3.2196,3.2196,0,FALSE,TRUE,TRUE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,"AP Computer Science Principles
AP Music Theory","10944
10656",INELIGIBLE
Hiroshi Tanaka,2345673,Hiroshi,Tanaka,9b27@kis.ac,9,3,12/02/2023,1100,615,485,1021,552,469,"1,100.00",615.00,485.00,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,903.21968,,,,,,,,3.2196,3.2196,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Computer Science Principles,10944,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,902.99737,,,,,,,,2.9973,2.9973,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Music Theory,10656,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,903.21968,,,,,,,,3.2196,3.2196,0,FALSE,TRUE,TRUE,,,902.79674,,,,,,,,2.7967,2.7967,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,"AP Computer Science Principles
AP Music Theory","10944
10656",INELIGIBLE
Hiroshi Tanaka,2345673,Hiroshi,Tanaka,9b27@kis.ac,9,3,03/11/2023,1057,739,318,1037,379,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INELIGIBLE
Hiroshi Tanaka,2345673,Hiroshi,Tanaka,9b27@kis.ac,9,3,10/07/2023,983,203,780,870,211,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INELIGIBLE
Hiroshi Tanaka,2345673,Hiroshi,Tanaka,9b27@kis.ac,9,3,10/01/2022,1183,545,638,948,373,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INELIGIBLE
Hiroshi Tanaka,2345673,Hiroshi,Tanaka,9b27@kis.ac,9,3,12/02/2023,1053,631,422,966,458,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INELIGIBLE
Toph Beifong,3456782,Toph,Beifong,9c27@kis.ac,9,4,03/11/2023,1427,717,710,541,199,342,"1,427.00",717.00,710.00,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.99616,,,,,,,,3.9961,3.9961,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Computer Science Principles,10944,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,903.23135,,,,,,,,3.2313,3.2313,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Music Theory,10656,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,903.99616,,,,,,,,3.9961,3.9961,0,TRUE,TRUE,TRUE,AP Environmental Science,10435,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,"AP Computer Science Principles
AP Music Theory
AP Environmental Science","10944
10656
10435",ELIGIBLE
Toph Beifong,3456782,Toph,Beifong,9c27@kis.ac,9,4,08/26/2023,903,321,582,998,380,618,998.00,380.00,618.00,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,903.99616,,,,,,,,3.9961,3.9961,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,TRUE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,FALSE,TRUE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,903.23135,,,,,,,,3.2313,3.2313,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,FALSE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,903.99616,,,,,,,,3.9961,3.9961,0,TRUE,FALSE,TRUE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,FALSE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,ELIGIBLE
Toph Beifong,3456782,Toph,Beifong,9c27@kis.ac,9,4,03/11/2023,1297,774,523,983,487,496,"1,297.00",774.00,523.00,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,903.99616,,,,,,,,3.9961,3.9961,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Computer Science Principles,10944,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,903.23135,,,,,,,,3.2313,3.2313,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Music Theory,10656,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,903.99616,,,,,,,,3.9961,3.9961,0,TRUE,TRUE,TRUE,AP Environmental Science,10435,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,"AP Computer Science Principles
AP Music Theory
AP Environmental Science","10944
10656
10435",ELIGIBLE
Toph Beifong,3456782,Toph,Beifong,9c27@kis.ac,9,4,01/28/2023,1433,755,678,708,484,224,"1,433.00",755.00,678.00,,,,,,,,,0,0,0,FALSE,FALSE,FALSE,,,903.99616,,,,,,,,3.9961,3.9961,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Computer Science Principles,10944,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,903.23135,,,,,,,,3.2313,3.2313,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,AP Music Theory,10656,,,,,,,,,0,0,0,FALSE,TRUE,FALSE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,903.99616,,,,,,,,3.9961,3.9961,0,TRUE,TRUE,TRUE,AP Environmental Science,10435,903.28554,,,,,,,,3.2855,3.2855,0,FALSE,TRUE,TRUE,,,,,,,,,,,0,0,0,FALSE,TRUE,TRUE,,,"AP Computer Science Principles
AP Music Theory
AP Environmental Science","10944
10656
10435",ELIGIBLE
